CU_ID,CU_Acro,CU_Name,Species,CU_Type_nuSEDS,CU_Verification,CU_Status_Assessed,CU_Verification_Notes,CU_Verification_Year,Site_Verification,Site_Verification_Year,Site_Verification_Notes,Site_Verification_nuSEDS_Match,LifeHistoryType_General,Location_Spawning_Type,Location_Rearing_Type,LifeHistoryType_Notes,LifeHistory_DominantAgeClass,Cyclic,AvgGen,AvgGen_Variability,AvgGen_Trends,AvgGen_Notes,Freshwater_Adaptive_Zone,Marine_Adaptive_Zone,NumFAZ,StockMgmtUnit,StockMgmtUnit_Group,StockMgmtUnit_MatchRationale,DFORegion,StatusGroup,Spn_TrendVsAbd,Spn_EstType,Spn_EstSource_General,Spn_EstSource_Specific,Spn_CalcMethod_General,Spn_CalcMethod_Specific,Spn_CalcMethod_Notes,Spn_EstUnc_Type,Spn_EstUnc_Details,Spn_Coverage_Category,Spn_Coverage_QualAbd,Site_Based,Site_Records_Source_General,Site_Records_Source_Specific,Site_Adj_General,Site_Adj_Notes,DataUpdate_ProcessType,DataUpdate_ProcessDescription,DataUpdate_DFOLead,RelBM_UsedFor,RelBM_EstimationYear,Rel_LowerBM_BasedOn,Rel_LowerBM_Version,Rel_LowerBM_VersionRationale,Rel_LowerBM_MethodNotes,Rel_UpperBM_BasedOn,Rel_UpperBM_Version,Rel_UpperBM_VersionRationale,Rel_UpperBM_MethodNotes,ActiveInterventions_Flag,ActiveInterventions_General,ActiveInterventions_Specific,ActiveInterventions_Notes,ActiveInterventions_History,ActiveInterventions_DataAdjustmentsFlag,ActiveInterventions_DataAdjustmentsType,ActiveInterventions_DataAdjustmentsNotes,DataQualkIdx,AbdMetric,AbsAbdMetric,ShortTrendMetric,LongTrendMetric,PercentileMetric,Metric_Notes,Avg_Gen_DUPLICATE,Cyclic_DUPLICATE,Cyc_Dom,Cyc_Dom_Year,TrendNumGen,TrendExtraYears,TrendLog,TrendSmooth,AvgType,AvgSmooth,AvgRecentExcl,LongTrendMinYears,RelAbd_AvgData,RelAbd_LBM,RelAbd_UBM,AbsAbd_LBM,AbsAbd_UBM,LongTrend_LBM,LongTrend_UBM,PercChange_LBM,PercChange_UBM,ProbDeclBelowLBM_LBM,ProbDeclBelowLBM_UBM,StatusProcess_AssessmentStage,StatusProcess_LatestStatusYear,StatusProcess_AssessmentContact,StatusProcess_AssessmentReferences,StatusProcess_ExpertRecommendations
SEL-10-01,Kaml,Kamloops_ES,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,TBD,TBD,TBD,NTh,GStr,1,FRASER SOCKEYE SALMON - SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen,Recommended by Holt et al. (2009) as the default.,Bayesian estimate of Ricker model parameters . Last update of estimates used data for #### to 2010 brood years.,Spawner-Recruit,80pSmsy,Same as lower BM,Same as lower BM,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,4958,17838,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-09-02,Shu_ES,Shuswap_ES,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,TRUE,4,TBD,TBD,TBD,STh,GStr,1,FRASER SOCKEYE SALMON - EARLY SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen for Dominant Cycle,Recommended by Holt et al. (2009) as the default; but special approach developed for highly cyclic stocks.,Bayesian estimate of Ricker model parameters. Last update of estimates used data for #### to 2010 brood years.,Spawner-Recruit,80pSmsy for Dominant Cycle,Same as lower benchmark,Same as lower benchmark,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE,4,1950,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,NA,NA,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-06-13,TakTremStu,Takla_Trem_S_S,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,TRUE,4,TBD,TBD,TBD,MFR,GStr,1,FRASER SOCKEYE SALMON - SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen for Dominant Cycle,Recommended by Holt et al. (2009) as the default; but special approach developed for highly cyclic stocks.,Bayesian estimate of Larkin model parameters (including delayed-density terms); which results in 4 cycle-specific values for biological benchmarks. Last update of estimates used data for #### to 2010 brood years. For the assessment; compare effective total spawners for dominant cycle line to dominant cycle benchmark. NOTE: BM values are in aseparate file: CU_CyclicBM.csv,Spawner-Recruit,80pSmsy for Dominant Cycle,Same as lower benchmark,Same as lower benchmark,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE,3,1953,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,NA,NA,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-06-10,Ques,Quesnel_S,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,TRUE,4,TBD,TBD,TBD,MFR,GStr,1,FRASER SOCKEYE SALMON - SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen for Dominant Cycle,Recommended by Holt et al. (2009) as the default; but special approach developed for highly cyclic stocks.,Bayesian estimate of Larkin model parameters (including delayed-density terms); which results in 4 cycle-specific values for biological benchmarks. Last update of estimates used data for #### to 2010 brood years. For the assessment; compare effective total spawners for dominant cycle line to dominant cycle benchmark. NOTE: BM values are in aseparate file: CU_CyclicBM.csv,Spawner-Recruit,80pSmsy for Dominant Cycle,Same as lower benchmark,Same as lower benchmark,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE,3,1953,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,NA,NA,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-09-03,Shu_L,Shuswap_L,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,TRUE,4,TBD,TBD,TBD,STh,GStr,1,FRASER SOCKEYE SALMON - LATE,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen for Dominant Cycle,Recommended by Holt et al. (2009) as the default; but special approach developed for highly cyclic stocks.,Bayesian estimate of Larkin model parameters (including delayed-density terms); which results in 4 cycle-specific values for biological benchmarks. Last update of estimates used data for 1950 to 2010 brood years. For the assessment; compare effective total spawners for dominant cycle line to dominant cycle benchmark. NOTE: BM values are in aseparate file: CU_CyclicBM.csv,Spawner-Recruit,80pSmsy for Dominant Cycle,Same as lower benchmark,Same as lower benchmark,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,TRUE,4,1950,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,NA,NA,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-06-20,NadFran,Nadina_Francois_ES,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,TBD,TBD,TBD,MFR,GStr,1,FRASER SOCKEYE SALMON - EARLY SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen,Recommended by Holt et al. (2009) as the default.,Bayesian estimate of Ricker model parameters. Last update of estimates used data for #### to 2010 brood years.,Spawner-Recruit,80pSmsy,Same as lower BM,Same as lower BM,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,21694,68273,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-10-03,Nbarr,North_Barriere_ES,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,TBD,TBD,TBD,NTh,GStr,1,FRASER SOCKEYE SALMON - EARLY SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen,Recommended by Holt et al. (2009) as the default.,Bayesian estimate of Ricker model parameters. Last update of estimates used data for #### to 2010 brood years.,Spawner-Recruit,80pSmsy,Same as lower BM,Same as lower BM,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,640,5097,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-03-05,Pitt,Pitt_ES,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,TBD,TBD,TBD,LFR,GStr,1,FRASER SOCKEYE SALMON - EARLY SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen,Recommended by Holt et al. (2009) as the default.,Bayesian estimate of Ricker model parameters. Last update of estimates used data for #### to 2010 brood years.,Spawner-Recruit,80pSmsy,Same as lower BM,Same as lower BM,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,6240,20333,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-06-03,Chilko_S,Chilko_S,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,TBD,TBD,TBD,MFR,GStr,1,FRASER SOCKEYE SALMON - SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,Trend metrics: DFO Fraser-BCI Stock Assessment Sockeye Analytical code that selects and treats the data used for trend analyses;,NA,This CU's estiamte is combined with Chilko-S. However; abundances are relatively low and so the combined estimate assumes this is for Chilko-S. While Chilko-ES is considered Data Deficient.,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen,Recommended by Holt et al. (2009) as the default.,Bayesian estimate of Ricker model parameters. Last update of estimates used data for #### to 2010 brood years.,Spawner-Recruit,80pSmsy,Same as lower BM,Same as lower BM,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,72471,379321,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-06-02,Chilko_ES,Chilko_ES,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,TBD,TBD,TBD,MFR,GStr,1,FRASER SOCKEYE SALMON - EARLY SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,NA,NA,DFO Fraser-BCI Stock Assessment Sockeye Analytical staff,NA,NA,This CU's estiamte is combined with Chilko-ES. However; abundances are relatively low for Chilko-ES and so the combined estimate assumes this is for Chilko-S.,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,None Available??,NA,None,None,None,No available data for estimating rel abd BMs,None,None,None,No available data for estimating rel abd BMs,,,,NA,NA,,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,NA,NA,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-06-07,FranFras,Fran_Fras_S,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,TBD,TBD,TBD,MFR,GStr,1,FRASER SOCKEYE SALMON - SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,TBD,NA,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,Status,NA,Spawner-Recruit,Sgen,Recommended by Holt et al. (2009) as the default.,Bayesian estimate of Ricker model parameters. Last update of estimates used data for #### to 2010 brood years.,Spawner-Recruit,80pSmsy,Same as lower BM,Same as lower BM,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,24256,122612,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,Fraser-BCI Sockeye Analytical Program Lead,No publications but documented in data summaries on github,update benchmarks estimates; consider Smax BMs as new assessments are moving to 20% and 40% Smax as more in alignment with Indigenous values; more robust to changes in productivity which is occuring for many CUs.
SEL-03-02,Cult,Cultus_L,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,SEL,Lake,Lake,4sub2,NA,FALSE,4,TBD,TBD,TBD,LFR,GStr,1,FRASER SOCKEYE SALMON - LATE,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance and trend metrics since it is tricky to identify sex at fence,TBD,NA,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,Fraser-BCI Sockeye Analytical Program,None Available,NA,None,None,None,Have BM estimates from previous work; but given substantial interventions over recent decades (e.g.; captive brood program from ### to ####); the interpretation of the available data and benchmarks is unresolved.,None,None,None,Same as lower BM,,,,NA,NA,,NA,NA,Abs_Abd,TRUE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,14634,30642,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,NA,NA,NA
SER-03,HarrR,Harrison_R,Sockeye,Current,Yes,Yes,NA,2011,Yes,2011,CSAS paper approved; Grant et al. 2011 https://waves-vagues.dfo-mpo.gc.ca/library-bibliotheque/344553.pd,NA,NA,River,Ocean,4sub1; 3sub1,NA,FALSE,4,TBD,TBD,TBD,LFR,GStr,1,FRASER SOCKEYE SALMON - SUMMER,NA,Link to SMU_Group Metadata,Fraser,SK-Fraser,Different,effective total adult spawners (excludes jacks) for abundance metrics; effective female spawners for trend metrics,TBD,NA,NA,NA,NA,,NA,NA,NA,TBD,NA,NA,,NA,NA,Area staff prepare input data (requires data input); then run data processing code.,NA,None Available,NA,None,None,None,Previously used Ricker SR fits to estimate benchks. However; after discussion at Fraser Panel Technical committee meetings; it was deemed that the existing Harrison-R relative-abundance based benchmarks were no longer appropriate and required further investigation.,None,None,None,Same as lower BM,,,,NA,NA,,NA,NA,Abs_Abd,FALSE,TRUE,TRUE,TRUE,TRUE,NA,4,FALSE,NA,NA,3,0,TRUE,TRUE,geomean,TRUE,FALSE,15,regular,NA,NA,1000,10000,0.5,0.75,-25,-15,NA,NA,Complete,NA,NA,NA,NA
PKO-01,Fraser,Fraser Pink,Pink,Current,Yes,Yes,Though on-going considerations of above vs. below Hell's Gate differences; though unclear if this will be sufficient to ID more than one CU; COSEWIC also evaluating Fraser Pink DUs (all this is recorded in Glaser et al. 2025),2024,Yes,2014,see Grant et al. 2014,NA,PKO,TBD,TBD,2sub1,NA,FALSE,2,Highly Stable,Highly Stable,fixed 2 year old age-of-maturity,STh + Nth + Lth + LFR + MFR + FRCany + LILL,GStr,7,FRASER PINK SALMON - ODD,NA,Link to SMU_Group Metadata,Fraser,PK_Fraser,Same,Total Spawners,Pacific Salmon Commission,Fraser River Panel Annual Report Data - Shiny App,Various,Estimates evolved from sum of spawning ground surveys to mainstem mark recapture; then mainstem test fishery; and now mainstem sonar.,"Estimates before 1993 are based on the sum of spawning ground surveys for major populations. Estimates starting 1993 are based on returns to Mission minus any harvests above Mission. There is nuSEDS data; but it isn't used for the status assessment. nuSEDS has 96 POP_ID assigned to Odd-year Fraser Pink. For most there are sporadic records; for a few there are persistent records for extended time periods. Most records are entered as total returns to river rather than natural spawners. POP_ID 44551 (""Fraser River and Tributaries"") is for a Petersen mark-recapture estimate for the whole system at Mission from 1993-2001. After that system-wide estimates developed from a PSC test fishery (2003-2007) and starting in 2009 from the PSC sonar at Mission. PSC estimates since 2003 are not in nuSEDS. The full time series of system-wide estimates is maintained by the PSC. There was no calibration for changing methods over time but Glaser et al. (2025) state that ""based on conversations with area staff and other analysts familiar with the data; were assumed to account for the vast majority of the spawning population in any given year; and to not be systematically biased."" Res doc points to Grant et al 2014 for details. No description of any recent developments? Table 1 of the res doc lists method by time period.",None,None,All?? (But can’t be used for abs abd? Why?; How handle?),NA,FALSE,NA,NA,NA,Not using site-specific estimates since 1993. Earlier data has been reviewed and aggregate estimate bilaterally adopted through PSC; so time series is not linked to any site-level data.,NA,NA,NA,Status,NA,Spawner-Recruit,Sgen,Used default benchmark when appropriate SR model fits available.,State-space implementation in STAN of AR1 Ricker model (i.e. lag-1 autoregression),Spawner-Recruit,80pSmsy,Used default benchmark when appropriate SR model fits available.,Same as lower benchmark,FALSE??,Release of hatchery-origin juveniles,Release of unfed and/or fed fry,Since the 1980s there have been annual releases of up to 2.5 M fed or unfed fry from Chehalis and Chilliwack hatcheries. Recent production plan have higher targets (e.g. 6.7 M in 2023). At about 2percent survival rate; this translates into about 135k hatchery-origin adults out of a recent 10year average return around 7.4 M (less than 2 percent of return),Hatchery supplementation is on-going.,FALSE,None,Hatchery contribution to total CU is very small; so no adjustment needed.,Rel_Idx,TRUE,FALSE,TRUE,TRUE,FALSE,NA,1,FALSE,1,NA,10,0,TRUE,TRUE,geomean,TRUE,FALSE,10,regular,1700000,4600000,1000,10000,0.5,0.75,-25,-15,NA,NA,???,NA,Dylan Glaser (DFO),NA,NA
